1	2010003318	立思辰	5026142	19	信息传输、软件和信息技术服务业	信息科技
2	2010003986	乐视网	1094683	218	信息传输、软件和信息技术服务业	信息科技
3	2010000938	万科A	1031415	315	房地产业	金融
4	2010001377	嘉凯城	993361	526	房地产业	金融
5	2010000965	深深房A	986250	817	房地产业	金融
6	2010004732	比亚迪	968225	121	制造业	非日常生活消费品
7	2010000030	招商银行	913847	36	金融业	金融
8	2010001467	苏宁云商	784344	58	批发和零售业	非日常生活消费品
9	2010000001	浦发银行	754244	114	金融业	金融
10	2010000026	中信证券	715563	159	金融业	金融
11	2010000798	伊利股份	713944	181	制造业	日常消费品
12	2010000853	兴业银行	707814	31	金融业	金融
13	2010000438	贵州茅台	669712	71	制造业	日常消费品
14	2010000015	民生银行	641970	34	金融业	金融
15	2010001175	格力电器	616363	188	制造业	非日常生活消费品
16	2010000857	中国平安	594144	26	金融业	金融
17	2010000018	宝钢股份	593916	224	制造业	原材料
18	2010001372	泸天化	582422	309	制造业	原材料
19	2010001028	东旭光电	576830	197	制造业	信息科技
20	2010001179	金科股份	571717	415	房地产业	金融
21	2010001327	中信国安	528081	154	信息传输、软件和信息技术服务业	非日常生活消费品
22	2010000128	廊坊发展	527104	329	综合	工业
23	2010000878	中国银行	503086	117	金融业	金融
24	2010001392	四川双马	487141	337	制造业	原材料
25	2010003367	中国重工	476086	80	制造业	工业
26	2010000851	太平洋	475276	127	金融业	金融
27	2010000861	工商银行	454467	59	金融业	金融
28	2010000937	平安银行	449013	35	金融业	金融
29	2010003700	农业银行	445430	23	金融业	金融
30	2010001854	中国中车	430544	101	制造业	工业
31	2010000364	江淮汽车	427261	126	制造业	非日常生活消费品
32	2010003562	东方财富	414748	98	信息传输、软件和信息技术服务业	信息科技
33	2010019085	贵阳银行	405525	309	金融业	金融
34	2010001102	万向钱潮	405241	56	制造业	非日常生活消费品
35	2010000797	国投电力	391128	14	电力、热力、燃气及水生产和供应业	公用事业
36	2010001239	京东方A	390084	65	制造业	信息科技
37	2010001046	绿景控股	380110	338	房地产业	金融
38	2010000482	恒生电子	375061	56	信息传输、软件和信息技术服务业	信息科技
39	2010000143	福田汽车	372880	187	制造业	非日常生活消费品
40	2010003346	华谊兄弟	361257	64	文化、体育和娱乐业	非日常生活消费品
41	2010004016	海格通信	356038	16	制造业	信息科技
42	2010003380	同花顺	351193	32	信息传输、软件和信息技术服务业	信息科技
43	2010001673	科大讯飞	347512	4	信息传输、软件和信息技术服务业	信息科技
44	2010000876	建设银行	346209	53	金融业	金融
45	2010000858	交通银行	344225	38	金融业	金融
46	2010003287	中国建筑	343481	59	建筑业	工业
47	2010004017	天齐锂业	342539	152	制造业	原材料
48	2010003999	光大银行	336817	15	金融业	金融
49	2010003343	机器人	336474	106	制造业	工业
50	2010003360	三泰控股	329559	36	制造业	信息科技
51	2010000158	S佳通	327818	296	制造业	非日常生活消费品
52	2010004842	爱康科技	321955	52	制造业	信息科技
53	2010009982	暴风集团	303992	75	信息传输、软件和信息技术服务业	信息科技
54	2010003968	欧菲光	303801	106	制造业	信息科技
55	2010000242	武昌鱼	303279	184	制造业	日常消费品
56	2010000129	中国船舶	300927	28	制造业	工业
57	2010001037	东阿阿胶	299044	14	制造业	医疗保健
58	2010000748	海通证券	297267	58	金融业	金融
59	2010001129	太阳能	295993	86	电力、热力、燃气及水生产和供应业	公用事业
60	2010003546	华泰证券	286159	100	金融业	金融
61	2010000171	复星医药	285426	6	制造业	医疗保健
