1	2010001392	四川双马	1044345	623	制造业	原材料
2	2010003357	东方园林	524069	115	建筑业	工业
3	2010000242	武昌鱼	472417	217	制造业	日常消费品
4	2010007097	蒙草生态	463308	204	建筑业	工业
5	2010000205	圆通速递	462627	322	制造业	非日常生活消费品
6	2010010303	东方新星	461914	226	建筑业	工业
7	2010021214	安德利	457980	179	批发和零售业	非日常生活消费品
8	2010001028	东旭光电	451132	443	制造业	信息科技
9	2010001179	金科股份	447081	347	房地产业	金融
10	2010000878	中国银行	433681	130	金融业	金融
11	2010009977	世龙实业	426945	132	制造业	原材料
12	2010000589	四川金顶	423239	92	制造业	原材料
13	2010004661	安利股份	395044	108	制造业	原材料
14	2010001195	当代东方	376144	64	文化、体育和娱乐业	非日常生活消费品
15	2010001350	同力水泥	359587	40	制造业	原材料
16	2010009013	海南矿业	350875	21	采矿业	原材料
17	2010001389	中关村	332099	35	综合	工业
18	2010001399	*ST建峰	317987	21	制造业	原材料
19	2010001423	浪潮信息	317175	28	制造业	信息科技
20	2010010518	凤形股份	306317	55	制造业	工业
21	2010001010	中联重科	305899	70	制造业	工业
22	2010000410	亨通光电	304167	151	制造业	工业
23	2010000018	宝钢股份	301114	119	制造业	原材料
24	2010001442	宗申动力	297383	50	制造业	非日常生活消费品
25	2010001390	华菱钢铁	295158	76	制造业	原材料
26	2010010221	老百姓	293100	65	批发和零售业	日常消费品
27	2010000607	匹凸匹	290706	187	房地产业	金融
28	2010001384	福星股份	289394	56	房地产业	金融
29	2010010656	国泰君安	284834	185	金融业	金融
30	2010001456	中航机电	270993	71	制造业	工业
31	2010000038	九鼎投资	257810	153	房地产业	金融
32	2010004732	比亚迪	257659	80	制造业	非日常生活消费品
33	2010000512	方正科技	252362	64	制造业	信息科技
34	2010000006	武钢股份	249812	52	制造业	原材料
35	2010000861	工商银行	248368	35	金融业	金融
36	2010003969	青龙管业	241855	114	制造业	工业
37	2010001327	中信国安	240524	221	信息传输、软件和信息技术服务业	非日常生活消费品
38	2010001024	山东地矿	240466	80	综合	工业
39	2010004631	森远股份	238643	110	制造业	工业
40	2010000117	东湖高新	233231	28	建筑业	工业
41	2010006874	天山生物	232775	14	农、林、牧、渔业	医疗保健
42	2010009693	申万宏源	232318	114	金融业	金融
43	2010010218	全信股份	224474	16	制造业	工业
44	2010000880	中信银行	219574	23	金融业	金融
45	2010001019	华意压缩	219456	38	制造业	工业
46	2010000431	国药股份	217351	27	批发和零售业	日常消费品
47	2010003986	乐视网	216026	127	信息传输、软件和信息技术服务业	信息科技
48	2010000869	中国石油	215130	80	采矿业	能源
49	2010000402	科力远	213552	11	制造业	信息科技
