1	2010000205	圆通速递	1508751	847	制造业	非日常生活消费品
2	2010001278	长江证券	1502193	435	金融业	金融
3	2010010656	国泰君安	1474455	657	金融业	金融
4	2010009693	申万宏源	1391762	454	金融业	金融
5	2010001028	东旭光电	1271308	1041	制造业	信息科技
6	2010001392	四川双马	1236726	859	制造业	原材料
7	2010004842	爱康科技	1124493	505	制造业	信息科技
8	2010001129	太阳能	1079944	292	电力、热力、燃气及水生产和供应业	公用事业
9	2010001272	广发证券	1029329	444	金融业	金融
10	2010000851	太平洋	1003857	394	金融业	金融
11	2010006953	华东重机	973721	113	制造业	工业
12	2010004732	比亚迪	949462	208	制造业	非日常生活消费品
13	2010003382	中科电气	933807	463	制造业	工业
14	2010000798	伊利股份	900094	451	制造业	日常消费品
15	2010004944	德尔未来	898266	401	制造业	原材料
16	2010009220	国信证券	882275	348	金融业	金融
17	2010008722	兰石重装	856889	299	制造业	工业
18	2010000401	杭萧钢构	840905	228	建筑业	工业
19	2010015959	中国核建	838828	488	建筑业	工业
20	2010004545	宝泰隆	826985	524	制造业	能源
21	2010019213	兆易创新	826474	578	制造业	信息科技
22	2010003343	机器人	791842	395	制造业	工业
23	2010004185	兴业证券	791094	268	金融业	金融
24	2010003562	东方财富	760038	1035	信息传输、软件和信息技术服务业	信息科技
25	2010021214	安德利	745184	744	批发和零售业	非日常生活消费品
26	2010000026	中信证券	737572	587	金融业	金融
27	2010003986	乐视网	728613	681	信息传输、软件和信息技术服务业	信息科技
28	2010000878	中国银行	720027	172	金融业	金融
29	2010007097	蒙草生态	707213	293	建筑业	工业
30	2010003291	光大证券	678158	288	金融业	金融
31	2010001326	财信发展	666644	101	房地产业	金融
32	2010000101	三峡水利	652318	319	电力、热力、燃气及水生产和供应业	公用事业
33	2010001389	中关村	645470	239	综合	工业
34	2010000565	中安消	618940	339	信息传输、软件和信息技术服务业	信息科技
35	2010001273	中核科技	616142	180	制造业	工业
36	2010003376	招商证券	614186	415	金融业	金融
37	2010004836	方正证券	610721	262	金融业	金融
38	2010004980	东吴证券	610403	192	金融业	金融
39	2010000858	交通银行	594045	208	金融业	金融
40	2010004518	力源信息	583602	538	批发和零售业	信息科技
41	2010000018	宝钢股份	571599	454	制造业	原材料
42	2010003495	正泰电器	537663	207	制造业	工业
43	2010001327	中信国安	535547	501	信息传输、软件和信息技术服务业	非日常生活消费品
44	2010001648	国统股份	534998	243	制造业	工业
45	2010019084	上海电影	531925	214	文化、体育和娱乐业	非日常生活消费品
46	2010000748	海通证券	530691	523	金融业	金融
47	2010001197	智度股份	526260	636	制造业	工业
48	2010009990	松发股份	516300	420	制造业	非日常生活消费品
49	2010010128	无人机	513362	202	制造业	非日常生活消费品
50	2010003627	嘉欣丝绸	512174	263	制造业	非日常生活消费品
51	2010000564	申华控股	500721	247	批发和零售业	非日常生活消费品
52	2010005054	万润科技	499029	361	制造业	信息科技
53	2010001017	金融街	496830	282	房地产业	金融
54	2010014976	名家汇	486994	333	建筑业	工业
55	2010001360	鞍钢股份	481314	160	制造业	原材料
56	2010000030	招商银行	474290	121	金融业	金融
57	2010001386	中钢国际	467747	126	建筑业	工业
58	2010006883	西部证券	463486	199	金融业	金融
