1	2010003318	立思辰	5016646	17	信息传输、软件和信息技术服务业	信息科技
2	2010000965	深深房A	1413951	872	房地产业	金融
3	2010001377	嘉凯城	1346920	572	房地产业	金融
4	2010000938	万科A	1042357	319	房地产业	金融
5	2010003986	乐视网	1038991	182	信息传输、软件和信息技术服务业	信息科技
6	2010004732	比亚迪	985784	90	制造业	非日常生活消费品
7	2010000030	招商银行	916792	35	金融业	金融
8	2010001467	苏宁云商	794757	59	批发和零售业	非日常生活消费品
9	2010000128	廊坊发展	776301	378	综合	工业
10	2010000001	浦发银行	743698	108	金融业	金融
11	2010001028	东旭光电	720293	226	制造业	信息科技
12	2010000853	兴业银行	719891	27	金融业	金融
13	2010000018	宝钢股份	713827	360	制造业	原材料
14	2010001102	万向钱潮	684669	85	制造业	非日常生活消费品
15	2010001179	金科股份	680435	497	房地产业	金融
16	2010000015	民生银行	673915	41	金融业	金融
17	2010000438	贵州茅台	658617	68	制造业	日常消费品
18	2010000857	中国平安	657587	40	金融业	金融
19	2010000026	中信证券	642559	143	金融业	金融
20	2010001175	格力电器	624676	175	制造业	非日常生活消费品
21	2010000798	伊利股份	582770	129	制造业	日常消费品
22	2010001372	泸天化	547050	275	制造业	原材料
23	2010001046	绿景控股	544816	384	房地产业	金融
24	2010003367	中国重工	530553	101	制造业	工业
25	2010000878	中国银行	503536	165	金融业	金融
26	2010001392	四川双马	481507	274	制造业	原材料
27	2010001327	中信国安	463197	191	信息传输、软件和信息技术服务业	非日常生活消费品
28	2010006883	西部证券	456944	25	金融业	金融
29	2010000861	工商银行	456819	48	金融业	金融
30	2010003700	农业银行	435713	24	金融业	金融
31	2010000242	武昌鱼	429328	187	制造业	日常消费品
32	2010000851	太平洋	427062	129	金融业	金融
33	2010000014	华夏银行	423102	99	金融业	金融
34	2010001854	中国中车	420141	107	制造业	工业
35	2010003562	东方财富	404616	87	信息传输、软件和信息技术服务业	信息科技
36	2010001239	京东方A	401438	53	制造业	信息科技
37	2010000482	恒生电子	387403	50	信息传输、软件和信息技术服务业	信息科技
38	2010000364	江淮汽车	386827	109	制造业	非日常生活消费品
39	2010000876	建设银行	375766	116	金融业	金融
40	2010000797	国投电力	365939	15	电力、热力、燃气及水生产和供应业	公用事业
41	2010000035	中国联通	360051	33	信息传输、软件和信息技术服务业	电信业务
42	2010003346	华谊兄弟	358908	75	文化、体育和娱乐业	非日常生活消费品
43	2010000858	交通银行	354589	86	金融业	金融
44	2010001673	科大讯飞	353424	7	信息传输、软件和信息技术服务业	信息科技
45	2010000937	平安银行	347798	33	金融业	金融
46	2010003380	同花顺	345385	30	信息传输、软件和信息技术服务业	信息科技
47	2010004842	爱康科技	336915	45	制造业	信息科技
48	2010001333	五粮液	332395	92	制造业	日常消费品
49	2010000143	福田汽车	327253	157	制造业	非日常生活消费品
50	2010003360	三泰控股	320305	40	制造业	信息科技
51	2010004183	嘉麟杰	320234	204	制造业	非日常生活消费品
52	2010001481	双鹭药业	312979	16	制造业	医疗保健
53	2010001004	TCL集团	312375	44	制造业	非日常生活消费品
54	2010000085	同方股份	311671	113	制造业	信息科技
55	2010003287	中国建筑	311598	48	建筑业	工业
56	2010003999	光大银行	307528	8	金融业	金融
57	2010001037	东阿阿胶	303466	25	制造业	医疗保健
58	2010001129	太阳能	302639	101	电力、热力、燃气及水生产和供应业	公用事业
59	2010009982	暴风集团	300938	66	信息传输、软件和信息技术服务业	信息科技
60	2010004017	天齐锂业	299923	93	制造业	原材料
61	2010000171	复星医药	298891	8	制造业	医疗保健
62	2010003343	机器人	295079	87	制造业	工业
63	2010003546	华泰证券	293061	87	金融业	金融
64	2010001024	山东地矿	287385	130	综合	工业
65	2010001159	吉林敖东	287340	22	制造业	医疗保健
66	2010000869	中国石油	280767	69	采矿业	能源
67	2010000748	海通证券	276629	46	金融业	金融
68	2010000024	中国石化	274879	34	采矿业	能源
69	2010000860	中国中铁	273078	22	建筑业	工业
70	2010000942	深振业A	271843	92	房地产业	金融
71	2010003968	欧菲光	271366	87	制造业	信息科技
72	2010001270	中航飞机	261623	21	制造业	工业
73	2010000027	三一重工	258492	24	制造业	工业
74	2010001318	天音控股	257794	193	批发和零售业	非日常生活消费品
75	2010000034	保利地产	253803	14	房地产业	金融
76	2010000547	三爱富	251885	88	制造业	原材料
77	2010000992	中兴通讯	251351	31	制造业	信息科技
78	2010004545	宝泰隆	250533	90	制造业	能源
79	2010000158	S佳通	250199	246	制造业	非日常生活消费品
