1	2010001110	海德股份	2962591	1119	房地产业	金融
2	2010004016	海格通信	2497228	320	制造业	信息科技
3	2010001260	浩物股份	2188590	662	制造业	非日常生活消费品
4	2010000242	武昌鱼	2024963	1084	制造业	日常消费品
5	2010006883	西部证券	2020949	233	金融业	金融
6	2010007712	金轮股份	1966181	598	制造业	工业
7	2010000531	天宸股份	1960404	710	综合	工业
8	2010001063	长航凤凰	1957915	580	交通运输、仓储和邮政业	工业
9	2010001386	中钢国际	1936517	433	建筑业	工业
10	2010010767	读者传媒	1900935	794	文化、体育和娱乐业	非日常生活消费品
11	2010000035	中国联通	1887915	649	信息传输、软件和信息技术服务业	电信业务
12	2010003367	中国重工	1856631	423	制造业	工业
13	2010000205	圆通速递	1796898	708	制造业	非日常生活消费品
14	2010001061	四环生物	1650384	529	制造业	医疗保健
15	2010000361	华胜天成	1524484	302	信息传输、软件和信息技术服务业	信息科技
16	2010000006	武钢股份	1495069	371	制造业	原材料
17	2010001106	陕国投A	1492314	375	金融业	金融
18	2010001392	四川双马	1481655	676	制造业	原材料
19	2010000285	国栋建设	1414580	373	制造业	原材料
20	2010000026	中信证券	1403816	542	金融业	金融
21	2010007059	一拖股份	1402869	414	制造业	工业
22	2010001028	东旭光电	1384021	502	制造业	信息科技
23	2010000851	太平洋	1365528	371	金融业	金融
24	2010004462	风范股份	1353875	347	制造业	原材料
25	2010001402	河池化工	1348023	329	制造业	原材料
26	2010001325	秦川机床	1327616	697	制造业	工业
27	2010000855	北京银行	1307449	326	金融业	金融
28	2010003529	中国一重	1294611	460	制造业	工业
29	2010000937	平安银行	1285827	368	金融业	金融
30	2010001179	金科股份	1280044	779	房地产业	金融
31	2010010656	国泰君安	1251482	488	金融业	金融
32	2010001272	广发证券	1248027	402	金融业	金融
33	2010000030	招商银行	1244528	125	金融业	金融
34	2010004732	比亚迪	1242064	332	制造业	非日常生活消费品
35	2010000853	兴业银行	1237771	113	金融业	金融
36	2010004513	君正集团	1224535	297	制造业	原材料
37	2010000938	万科A	1222582	823	房地产业	金融
38	2010000858	交通银行	1222231	186	金融业	金融
39	2010001199	襄阳轴承	1209902	452	制造业	非日常生活消费品
40	2010004945	华西能源	1204348	401	制造业	工业
41	2010001626	怡亚通	1202357	459	租赁和商务服务业	工业
42	2010001521	太阳纸业	1197046	311	制造业	原材料
43	2010000105	浙江东方	1181522	310	批发和零售业	非日常生活消费品
44	2010009693	申万宏源	1176407	305	金融业	金融
45	2010001565	天马股份	1165390	333	制造业	工业
46	2010001077	万泽股份	1135714	450	房地产业	金融
47	2010000788	中国嘉陵	1128124	248	制造业	非日常生活消费品
48	2010004842	爱康科技	1103646	269	制造业	信息科技
49	2010000001	浦发银行	1095517	165	金融业	金融
50	2010003343	机器人	1088590	454	制造业	工业
51	2010001327	中信国安	1083055	594	信息传输、软件和信息技术服务业	非日常生活消费品
52	2010000878	中国银行	1075870	195	金融业	金融
53	2010001235	新能泰山	1074576	392	电力、热力、燃气及水生产和供应业	公用事业
54	2010000018	宝钢股份	1071445	572	制造业	原材料
55	2010018796	优博讯	1068979	441	制造业	信息科技
