1	2010001028	东旭光电	2423657	1677	制造业	信息科技
2	2010001392	四川双马	2098366	1009	制造业	原材料
3	2010001327	中信国安	1307213	729	信息传输、软件和信息技术服务业	非日常生活消费品
4	2010000203	凌钢股份	1232566	40	制造业	原材料
5	2010009693	申万宏源	1211761	427	金融业	金融
6	2010000878	中国银行	1076969	154	金融业	金融
7	2010019213	兆易创新	962985	1274	制造业	信息科技
8	2010003986	乐视网	957296	358	信息传输、软件和信息技术服务业	信息科技
9	2010001142	渤海股份	913876	266	电力、热力、燃气及水生产和供应业	公用事业
10	2010004732	比亚迪	828037	205	制造业	非日常生活消费品
11	2010000364	江淮汽车	797023	294	制造业	非日常生活消费品
12	2010003376	招商证券	782185	396	金融业	金融
13	2010010517	韩建河山	775473	261	制造业	工业
14	2010010656	国泰君安	767209	479	金融业	金融
15	2010003610	三聚环保	755620	387	制造业	原材料
16	2010001129	太阳能	735834	122	电力、热力、燃气及水生产和供应业	公用事业
17	2010019214	今天国际	704222	691	信息传输、软件和信息技术服务业	信息科技
18	2010001743	东旭B	679864	64	制造业	信息科技
19	2010007097	蒙草生态	659690	274	建筑业	工业
20	2010001377	嘉凯城	655996	441	房地产业	金融
21	2010001285	甘肃电投	647650	321	电力、热力、燃气及水生产和供应业	公用事业
22	2010021218	红墙股份	631951	473	制造业	原材料
23	2010004017	天齐锂业	631301	318	制造业	原材料
24	2010000469	ST慧球	630352	1436	信息传输、软件和信息技术服务业	医疗保健
25	2010003562	东方财富	627092	838	信息传输、软件和信息技术服务业	信息科技
26	2010000426	香梨股份	607292	128	农、林、牧、渔业	日常消费品
27	2010001272	广发证券	590293	315	金融业	金融
28	2010001120	北部湾港	585991	86	交通运输、仓储和邮政业	工业
29	2010001278	长江证券	583317	216	金融业	金融
30	2010004980	东吴证券	582706	157	金融业	金融
31	2010009220	国信证券	573468	326	金融业	金融
32	2010018794	上海亚虹	573361	556	制造业	工业
33	2010000858	交通银行	559809	77	金融业	金融
34	2010021214	安德利	557449	562	批发和零售业	非日常生活消费品
35	2010000851	太平洋	545064	278	金融业	金融
36	2010018579	花王股份	535303	217	建筑业	工业
37	2010000163	国中水务	530378	365	电力、热力、燃气及水生产和供应业	公用事业
38	2010000410	亨通光电	514086	230	制造业	工业
39	2010021211	深冷股份	510380	538	制造业	工业
40	2010000110	杭钢股份	503652	134	制造业	原材料
41	2010004185	兴业证券	502406	162	金融业	金融
42	2010000645	实达集团	501298	374	制造业	信息科技
43	2010004022	嘉寓股份	500498	127	建筑业	工业
44	2010000764	龙建股份	490399	330	建筑业	工业
45	2010010442	伟明环保	475050	110	水利、环境和公共设施管理业	工业
46	2010003357	东方园林	474619	175	建筑业	工业
47	2010006883	西部证券	469893	223	金融业	金融
48	2010000414	龙元建设	463989	221	建筑业	工业
49	2010020365	冰川网络	463751	550	信息传输、软件和信息技术服务业	信息科技
50	2010001175	格力电器	463724	683	制造业	非日常生活消费品
51	2010018145	江苏银行	457235	378	金融业	金融
52	2010000861	工商银行	449345	97	金融业	金融
53	2010000026	中信证券	445754	408	金融业	金融
54	2010003329	鼎汉技术	443827	76	制造业	工业
55	2010000030	招商银行	434323	85	金融业	金融
56	2010000183	罗顿发展	431405	185	建筑业	非日常生活消费品
57	2010004183	嘉麟杰	430877	145	制造业	非日常生活消费品
58	2010000094	国金证券	430352	262	金融业	金融
59	2010001389	中关村	422633	100	综合	工业
60	2010001206	东北证券	422360	200	金融业	金融
61	2010000137	大龙地产	421491	207	房地产业	金融
62	2010000748	海通证券	418291	308	金融业	金融
63	2010000158	S佳通	415037	317	制造业	非日常生活消费品
64	2010000336	健康元	408816	164	制造业	医疗保健
65	2010021213	宏盛股份	399018	135	制造业	工业
66	2010000607	匹凸匹	396956	352	房地产业	金融
67	2010000853	兴业银行	396610	95	金融业	金融
68	2010003716	国星光电	396050	167	制造业	信息科技
69	2010000408	信威集团	394565	103	制造业	信息科技
70	2010003397	罗普斯金	394425	89	制造业	工业
71	2010000126	商赢环球	392136	86	制造业	原材料
72	2010000001	浦发银行	391573	106	金融业	金融
73	2010000785	创业环保	388721	81	电力、热力、燃气及水生产和供应业	公用事业
74	2010001565	天马股份	385304	76	制造业	工业
75	2010000700	鲁抗医药	384349	145	制造业	医疗保健
76	2010001013	东方市场	383481	5	电力、热力、燃气及水生产和供应业	公用事业
77	2010004545	宝泰隆	374855	284	制造业	能源
78	2010010532	合纵科技	373947	29	制造业	工业
79	2010018687	中国电影	371198	263	文化、体育和娱乐业	非日常生活消费品
80	2010000162	莲花健康	369418	82	制造业	日常消费品
81	2010000938	万科A	363275	432	房地产业	金融
82	2010003509	杰瑞股份	356755	224	制造业	能源
83	2010000517	绿地控股	354334	326	房地产业	金融
84	2010003343	机器人	350411	151	制造业	工业
85	2010007667	天翔环境	343804	60	制造业	工业
86	2010000597	金龙汽车	342065	203	制造业	非日常生活消费品
87	2010003291	光大证券	337600	214	金融业	金融
88	2010001280	北新建材	334659	139	制造业	原材料
89	2010000843	晋亿实业	334000	77	制造业	工业
90	2010000848	连云港	333089	85	交通运输、仓储和邮政业	工业
91	2010007117	洛阳钼业	331470	85	采矿业	原材料
92	2010003495	正泰电器	325269	77	制造业	工业
93	2010000128	廊坊发展	323607	267	综合	工业
94	2010004944	德尔未来	318440	91	制造业	原材料
95	2010000009	首创股份	316392	63	电力、热力、燃气及水生产和供应业	公用事业
96	2010001008	*ST川化	314710	85	制造业	原材料
97	2010009982	暴风集团	314050	152	信息传输、软件和信息技术服务业	信息科技
98	2010003969	青龙管业	310914	124	制造业	工业
99	2010004142	宝莫股份	307446	218	制造业	原材料
100	2010010236	易尚展示	307106	100	制造业	非日常生活消费品
101	2010004936	仁智油服	304186	116	采矿业	能源
102	2010018873	广西广电	301400	342	信息传输、软件和信息技术服务业	非日常生活消费品
103	2010001304	德展健康	300277	152	采矿业	原材料
104	2010021232	同益股份	299616	209	批发和零售业	工业
105	2010001495	同洲电子	298287	148	制造业	信息科技
106	2010000639	佳都科技	298213	113	信息传输、软件和信息技术服务业	信息科技
107	2010003657	三元达	296298	136	制造业	信息科技
108	2010019086	达志科技	294305	369	制造业	原材料
109	2010000787	洛阳玻璃	293801	109	制造业	原材料
110	2010003346	华谊兄弟	292557	195	文化、体育和娱乐业	非日常生活消费品
111	2010000399	华光股份	289875	153	制造业	工业
112	2010001076	万家乐	289844	96	制造业	非日常生活消费品
113	2010003380	同花顺	289204	129	信息传输、软件和信息技术服务业	信息科技
114	2010004836	方正证券	287401	162	金融业	金融
115	2010018143	科大国创	286013	296	信息传输、软件和信息技术服务业	信息科技
116	2010015620	第一创业	285648	158	金融业	金融
117	2010003652	雷科防务	285643	43	制造业	非日常生活消费品
118	2010001600	正邦科技	285489	92	制造业	日常消费品
119	2010001258	山西三维	283921	135	制造业	原材料
120	2010004518	力源信息	280277	159	批发和零售业	信息科技
121	2010003546	华泰证券	277680	386	金融业	金融
122	2010000589	四川金顶	275528	109	制造业	原材料
123	2010003366	乐通股份	272975	229	制造业	原材料
124	2010003717	康得新	271146	108	制造业	原材料
125	2010001570	南极电商	271145	252	租赁和商务服务业	原材料
126	2010021212	山东赫达	270445	273	制造业	原材料
127	2010006980	苏大维格	267992	110	制造业	信息科技
128	2010003287	中国建筑	267839	170	建筑业	工业
129	2010004473	万达信息	266203	86	信息传输、软件和信息技术服务业	信息科技
130	2010000015	民生银行	265492	63	金融业	金融
131	2010004543	通达股份	263710	19	制造业	工业
132	2010000664	东方银星	263356	157	批发和零售业	非日常生活消费品
133	2010018796	优博讯	263327	359	制造业	信息科技
134	2010001201	山推股份	263204	52	制造业	工业
135	2010016227	玲珑轮胎	260136	236	制造业	非日常生活消费品
136	2010007697	金贵银业	258464	108	制造业	原材料
137	2010000296	长春燃气	257068	59	电力、热力、燃气及水生产和供应业	能源
138	2010018532	辰安科技	256966	235	信息传输、软件和信息技术服务业	信息科技
139	2010001254	国海证券	255948	65	金融业	金融
140	2010004489	元力股份	255021	70	制造业	原材料
141	2010001242	国元证券	254715	135	金融业	金融
142	2010007079	煌上煌	254393	197	制造业	日常消费品
143	2010001417	中科三环	250601	140	制造业	信息科技
144	2010004702	奥拓电子	249853	91	制造业	信息科技
145	2010003630	四维图新	248865	77	信息传输、软件和信息技术服务业	信息科技
146	2010001182	珠海中富	246794	38	制造业	原材料
147	2010000302	华夏幸福	245927	65	房地产业	金融
148	2010021217	广信材料	245113	159	制造业	原材料
149	2010001029	渤海金控	244730	74	租赁和商务服务业	工业
150	2010021235	横河模具	241897	284	制造业	原材料
151	2010000254	江苏舜天	241506	39	批发和零售业	工业
152	2010001069	紫光学大	239264	71	房地产业	金融
153	2010000616	中航资本	238169	179	金融业	金融
154	2010001538	生意宝	237361	107	信息传输、软件和信息技术服务业	信息科技
155	2010000855	北京银行	236918	53	金融业	金融
156	2010004404	科泰电源	233020	90	制造业	工业
157	2010001308	方大化工	232965	297	制造业	原材料
158	2010000625	金瑞矿业	232595	51	采矿业	能源
159	2010001161	如意集团	232218	78	批发和零售业	工业
160	2010004569	江南水务	231095	69	电力、热力、燃气及水生产和供应业	公用事业
