1	2010001402	河池化工	2531496	605	制造业	原材料
2	2010001392	四川双马	2265467	713	制造业	原材料
3	2010001061	四环生物	2249701	707	制造业	医疗保健
4	2010000205	圆通速递	2170819	862	制造业	非日常生活消费品
5	2010000026	中信证券	2117624	503	金融业	金融
6	2010000054	银鸽投资	2090442	255	制造业	原材料
7	2010001260	浩物股份	2007442	722	制造业	非日常生活消费品
8	2010003343	机器人	1881564	493	制造业	工业
9	2010000035	中国联通	1868576	666	信息传输、软件和信息技术服务业	电信业务
10	2010001372	泸天化	1795505	465	制造业	原材料
11	2010007712	金轮股份	1738291	561	制造业	工业
12	2010001110	海德股份	1704869	420	房地产业	金融
13	2010000242	武昌鱼	1698034	899	制造业	日常消费品
14	2010001272	广发证券	1599199	479	金融业	金融
15	2010000030	招商银行	1555279	279	金融业	金融
16	2010003367	中国重工	1507898	436	制造业	工业
17	2010010656	国泰君安	1497869	509	金融业	金融
18	2010001028	东旭光电	1491993	510	制造业	信息科技
19	2010000851	太平洋	1445744	425	金融业	金融
20	2010003380	同花顺	1439032	183	信息传输、软件和信息技术服务业	信息科技
21	2010000853	兴业银行	1424886	158	金融业	金融
22	2010000937	平安银行	1422530	287	金融业	金融
23	2010000006	武钢股份	1414471	452	制造业	原材料
24	2010001129	太阳能	1392163	250	电力、热力、燃气及水生产和供应业	公用事业
25	2010010767	读者传媒	1383892	644	文化、体育和娱乐业	非日常生活消费品
26	2010000285	国栋建设	1351280	413	制造业	原材料
27	2010000361	华胜天成	1347199	375	信息传输、软件和信息技术服务业	信息科技
28	2010001106	陕国投A	1339838	301	金融业	金融
29	2010001386	中钢国际	1333704	297	建筑业	工业
30	2010000531	天宸股份	1319848	507	综合	工业
31	2010001063	长航凤凰	1318134	536	交通运输、仓储和邮政业	工业
32	2010004016	海格通信	1315709	301	制造业	信息科技
33	2010003346	华谊兄弟	1302340	205	文化、体育和娱乐业	非日常生活消费品
34	2010006897	掌趣科技	1284891	175	信息传输、软件和信息技术服务业	信息科技
35	2010000788	中国嘉陵	1260779	334	制造业	非日常生活消费品
36	2010001175	格力电器	1254943	582	制造业	非日常生活消费品
37	2010004732	比亚迪	1254567	301	制造业	非日常生活消费品
38	2010004815	世纪华通	1251913	153	制造业	非日常生活消费品
39	2010000525	鼎立股份	1221137	411	制造业	原材料
40	2010001239	京东方A	1220745	249	制造业	信息科技
41	2010018796	优博讯	1215293	528	制造业	信息科技
42	2010001521	太阳纸业	1210056	349	制造业	原材料
43	2010000938	万科A	1181422	719	房地产业	金融
44	2010003681	启明星辰	1171766	253	信息传输、软件和信息技术服务业	信息科技
45	2010000410	亨通光电	1165003	313	制造业	工业
46	2010001626	怡亚通	1151444	484	租赁和商务服务业	工业
47	2010004132	艾迪西	1146640	286	制造业	工业
48	2010003562	东方财富	1133377	1182	信息传输、软件和信息技术服务业	信息科技
49	2010001327	中信国安	1120447	562	信息传输、软件和信息技术服务业	非日常生活消费品
50	2010000150	卧龙地产	1113777	581	房地产业	金融
51	2010009693	申万宏源	1108768	303	金融业	金融
52	2010004945	华西能源	1106976	280	制造业	工业
53	2010000353	抚顺特钢	1098017	139	制造业	原材料
54	2010001467	苏宁云商	1095634	276	批发和零售业	非日常生活消费品
55	2010003986	乐视网	1091425	449	信息传输、软件和信息技术服务业	信息科技
56	2010000098	浙江东日	1090615	524	租赁和商务服务业	工业
57	2010000878	中国银行	1086352	396	金融业	金融
58	2010001179	金科股份	1066938	850	房地产业	金融
59	2010000001	浦发银行	1060457	157	金融业	金融
60	2010000015	民生银行	1055112	227	金融业	金融
61	2010009841	鲁亿通	1028320	330	制造业	工业
62	2010009220	国信证券	1024009	299	金融业	金融
63	2010006883	西部证券	1000216	252	金融业	金融
64	2010000857	中国平安	995362	282	金融业	金融
65	2010001709	浙富控股	994084	482	制造业	工业
66	2010004513	君正集团	993817	302	制造业	原材料
67	2010018150	世名科技	972483	347	制造业	原材料
68	2010004842	爱康科技	970774	230	制造业	信息科技
69	2010000748	海通证券	970588	287	金融业	金融
70	2010000018	宝钢股份	955119	631	制造业	原材料
71	2010004322	金字火腿	951724	360	制造业	日常消费品
72	2010004518	力源信息	948083	434	批发和零售业	信息科技
73	2010004537	世纪游轮	942015	92	信息传输、软件和信息技术服务业	信息科技
74	2010003376	招商证券	934862	347	金融业	金融
75	2010000858	交通银行	926404	146	金融业	金融
76	2010003392	梅泰诺	925399	177	制造业	信息科技
77	2010001077	万泽股份	924659	278	房地产业	金融
78	2010001604	远望谷	923469	343	制造业	信息科技
79	2010003360	三泰控股	920802	404	制造业	信息科技
80	2010000488	精达股份	920214	69	制造业	工业
81	2010000987	深赛格	913848	176	租赁和商务服务业	工业
82	2010000128	廊坊发展	910894	486	综合	工业
83	2010001169	英力特	910690	335	制造业	原材料
84	2010001278	长江证券	906894	281	金融业	金融
85	2010020365	冰川网络	904006	284	信息传输、软件和信息技术服务业	信息科技
86	2010001199	襄阳轴承	886576	438	制造业	非日常生活消费品
87	2010001004	TCL集团	882956	91	制造业	非日常生活消费品
88	2010001549	莱宝高科	881724	135	制造业	信息科技
89	2010003653	海康威视	875073	126	制造业	信息科技
90	2010000880	中信银行	867631	69	金融业	金融
91	2010001854	中国中车	865193	235	制造业	工业
92	2010001029	渤海金控	854241	107	租赁和商务服务业	工业
93	2010003508	鼎泰新材	851763	364	制造业	原材料
94	2010004017	天齐锂业	834105	216	制造业	原材料
95	2010003287	中国建筑	830850	361	建筑业	工业
96	2010000614	三安光电	829951	138	制造业	信息科技
97	2010000046	国投安信	820671	292	金融业	金融
98	2010000355	海润光伏	819672	223	制造业	信息科技
99	2010000876	建设银行	814155	351	金融业	金融
100	2010000947	深物业A	813779	442	房地产业	金融
101	2010000955	深深宝A	809596	374	制造业	日常消费品
102	2010003546	华泰证券	809237	565	金融业	金融
103	2010001235	新能泰山	806617	270	电力、热力、燃气及水生产和供应业	公用事业
104	2010001613	芭田股份	805217	127	制造业	原材料
105	2010000616	中航资本	804161	140	金融业	金融
106	2010004258	科林环保	795092	419	制造业	工业
107	2010000143	福田汽车	794039	379	制造业	非日常生活消费品
108	2010001258	山西三维	791258	300	制造业	原材料
109	2010000855	北京银行	782894	220	金融业	金融
110	2010004185	兴业证券	782555	269	金融业	金融
111	2010001245	四川美丰	782431	545	制造业	原材料
112	2010019214	今天国际	781430	196	信息传输、软件和信息技术服务业	信息科技
113	2010000167	华资实业	777566	25	制造业	日常消费品
114	2010003610	三聚环保	777359	194	制造业	原材料
115	2010004222	大富科技	758879	164	制造业	信息科技
116	2010001323	长城动漫	753774	159	制造业	非日常生活消费品
117	2010001535	中泰化学	752888	318	制造业	原材料
118	2010000861	工商银行	749457	107	金融业	金融
119	2010001563	新海股份	744097	198	制造业	非日常生活消费品
120	2010000095	诺德股份	742863	413	制造业	原材料
121	2010004265	沃森生物	742508	289	制造业	医疗保健
122	2010000438	贵州茅台	736655	168	制造业	日常消费品
123	2010001684	歌尔股份	732968	289	制造业	信息科技
124	2010000105	浙江东方	730518	235	批发和零售业	非日常生活消费品
125	2010001173	西王食品	727033	182	制造业	日常消费品
126	2010001330	高鸿股份	716507	171	批发和零售业	非日常生活消费品
127	2010004545	宝泰隆	715973	303	制造业	能源
128	2010007148	浙江世宝	714535	190	制造业	非日常生活消费品
129	2010000318	华微电子	710968	379	制造业	信息科技
130	2010000129	中国船舶	710545	212	制造业	工业
131	2010001389	中关村	709905	203	综合	工业
132	2010018566	博思软件	707886	93	信息传输、软件和信息技术服务业	信息科技
133	2010000069	中葡股份	702615	340	制造业	日常消费品
134	2010000804	中航动力	700097	106	制造业	工业
135	2010001160	长安汽车	700060	223	制造业	非日常生活消费品
136	2010000942	深振业A	697224	319	房地产业	金融
137	2010001333	五粮液	692913	269	制造业	日常消费品
138	2010000038	九鼎投资	685313	418	房地产业	金融
139	2010000870	中海集运	685235	167	交通运输、仓储和邮政业	工业
140	2010005083	利亚德	684372	91	制造业	信息科技
141	2010010760	中科创达	680759	138	信息传输、软件和信息技术服务业	信息科技
142	2010000094	国金证券	680683	240	金融业	金融
143	2010001377	嘉凯城	678148	483	房地产业	金融
144	2010000965	深深房A	678049	297	房地产业	金融
145	2010000101	三峡水利	676497	260	电力、热力、燃气及水生产和供应业	公用事业
146	2010001318	天音控股	673538	479	批发和零售业	非日常生活消费品
147	2010000364	江淮汽车	673112	152	制造业	非日常生活消费品
